Date,Country,City,Specie,count,min (ug/m3),max (ug/m3),median (ug/m3)
2020-01-07,US,Manhattan,pm25,72,3.1,21.6,9.6
2020-02-03,US,Manhattan,pm25,83,3.3,17.3,10.3
2020-03-19,US,Manhattan,pm25,70,1.2,20.6,4.3
2020-01-10,US,Manhattan,pm25,71,5.0,25.4,10.5
2020-02-07,US,Manhattan,pm25,80,0.7,31.5,8.1
2020-05-16,US,Manhattan,pm25,33,0.2,19.2,3.6
2020-05-23,US,Manhattan,pm25,39,0.4,7.4,3.3
2020-06-12,US,Manhattan,pm25,26,0.2,6.0,1.9
2020-02-16,US,Manhattan,pm25,71,2.4,22.5,8.6
2020-05-17,US,Manhattan,pm25,43,0.2,9.1,1.9
2020-06-02,US,Manhattan,pm25,48,0.2,7.4,2.6
2020-07-05,US,Manhattan,pm25,71,0.4,69.0,17.8
2020-01-02,US,Manhattan,pm25,71,6.0,34.9,10.8
2020-01-08,US,Manhattan,pm25,69,1.2,19.7,10.3
2020-01-22,US,Manhattan,pm25,70,1.2,26.8,10.5
2020-03-22,US,Manhattan,pm25,68,2.1,36.7,6.0
2020-04-21,US,Manhattan,pm25,22,0.4,13.0,5.2
2020-05-03,US,Manhattan,pm25,44,1.9,20.1,7.2
2020-05-09,US,Manhattan,pm25,33,0.4,7.9,1.4
2020-04-01,US,Manhattan,pm25,72,1.2,7.6,4.5
2020-01-04,US,Manhattan,pm25,68,4.3,30.6,14.4
2020-01-23,US,Manhattan,pm25,72,7.4,88.4,16.8
2020-01-31,US,Manhattan,pm25,48,7.9,17.3,12.0
2020-02-02,US,Manhattan,pm25,48,2.6,15.9,9.6
2020-02-20,US,Manhattan,pm25,70,0.2,17.3,4.8
2020-03-25,US,Manhattan,pm25,71,0.2,15.9,5.2
2020-03-30,US,Manhattan,pm25,68,0.2,13.0,5.5
2020-04-11,US,Manhattan,pm25,72,0.2,13.0,3.6
2020-04-13,US,Manhattan,pm25,60,1.2,17.3,4.0
2020-06-03,US,Manhattan,pm25,48,1.9,14.4,7.4
2020-06-23,US,Manhattan,pm25,71,3.8,20.1,9.6
2020-01-01,US,Manhattan,pm25,65,0.2,15.9,6.4
2020-01-30,US,Manhattan,pm25,55,0.4,15.9,6.9
2020-03-05,US,Manhattan,pm25,65,0.4,18.7,5.5
2020-06-22,US,Manhattan,pm25,70,0.7,15.9,5.2
2020-06-27,US,Manhattan,pm25,71,3.1,42.8,13.5
2020-02-13,US,Manhattan,pm25,68,0.7,32.5,7.4
2020-02-19,US,Manhattan,pm25,65,1.9,29.6,6.0
2020-03-09,US,Manhattan,pm25,66,0.2,35.5,9.6
2020-03-23,US,Manhattan,pm25,61,0.2,8.8,4.0
2020-04-30,US,Manhattan,pm25,44,0.4,8.1,5.5
2020-05-22,US,Manhattan,pm25,48,0.9,12.0,6.0
2020-06-04,US,Manhattan,pm25,48,0.9,14.0,6.7
2020-06-30,US,Manhattan,pm25,49,0.2,14.0,2.8
2020-01-12,US,Manhattan,pm25,65,1.2,21.6,7.9
2020-01-19,US,Manhattan,pm25,67,0.2,13.5,8.1
2020-02-24,US,Manhattan,pm25,58,1.9,44.0,14.4
2020-03-15,US,Manhattan,pm25,65,1.2,17.8,4.8
2020-04-29,US,Manhattan,pm25,48,1.9,10.8,5.5
2020-06-13,US,Manhattan,pm25,9,0.2,3.6,0.9
2020-06-10,US,Manhattan,pm25,45,0.2,15.9,6.7
2020-01-17,US,Manhattan,pm25,59,1.2,10.8,6.7
2020-01-24,US,Manhattan,pm25,72,5.2,59.3,21.6
2020-03-06,US,Manhattan,pm25,72,0.2,20.1,6.2
2020-03-29,US,Manhattan,pm25,60,0.4,7.9,2.8
2020-04-10,US,Manhattan,pm25,66,0.2,7.4,2.6
2020-05-05,US,Manhattan,pm25,37,0.4,13.0,2.1
2020-05-15,US,Manhattan,pm25,48,0.9,24.9,9.8
2020-06-24,US,Manhattan,pm25,56,0.2,25.8,6.9
2020-01-20,US,Manhattan,pm25,66,1.2,16.8,6.9
2020-02-28,US,Manhattan,pm25,47,1.2,25.4,5.2
2020-05-14,US,Manhattan,pm25,46,0.2,11.0,5.5
2019-12-31,US,Manhattan,pm25,71,1.2,22.5,6.0
2020-02-08,US,Manhattan,pm25,93,0.2,15.9,7.9
2020-03-03,US,Manhattan,pm25,55,2.4,32.0,12.0
2020-05-02,US,Manhattan,pm25,43,0.4,10.0,2.4
2020-05-21,US,Manhattan,pm25,44,0.2,13.5,5.7
2020-05-25,US,Manhattan,pm25,48,0.9,9.1,4.3
2020-05-30,US,Manhattan,pm25,33,0.2,10.8,3.1
2020-04-24,US,Manhattan,pm25,45,0.2,10.3,5.0
2020-06-08,US,Manhattan,pm25,35,0.2,10.8,1.9
2020-06-14,US,Manhattan,pm25,24,0.2,4.5,2.6
2020-06-25,US,Manhattan,pm25,65,0.9,15.9,7.4
2020-01-06,US,Manhattan,pm25,72,2.1,19.7,9.1
2020-03-14,US,Manhattan,pm25,67,1.2,18.7,4.8
2020-03-31,US,Manhattan,pm25,61,0.2,11.5,3.6
2020-04-09,US,Manhattan,pm25,67,0.7,10.8,4.0
2020-04-16,US,Manhattan,pm25,45,0.2,10.8,4.8
2020-04-19,US,Manhattan,pm25,48,4.0,11.5,6.7
2020-05-26,US,Manhattan,pm25,37,1.2,16.8,6.7
2020-01-29,US,Manhattan,pm25,66,0.2,15.4,5.5
2020-02-25,US,Manhattan,pm25,62,6.0,29.6,12.5
2020-04-02,US,Manhattan,pm25,68,0.2,7.4,3.1
2020-05-06,US,Manhattan,pm25,44,0.4,14.4,4.0
2020-01-13,US,Manhattan,pm25,70,1.2,20.1,9.6
2020-02-12,US,Manhattan,pm25,69,2.1,17.3,8.3
2020-02-15,US,Manhattan,pm25,70,0.7,16.8,6.0
2020-03-11,US,Manhattan,pm25,44,0.2,14.4,5.0
2020-03-24,US,Manhattan,pm25,66,0.4,18.7,3.6
2020-06-09,US,Manhattan,pm25,39,0.7,15.9,7.2
2020-06-18,US,Manhattan,pm25,38,0.4,14.9,4.8
2020-04-18,US,Manhattan,pm25,44,0.2,9.8,3.8
2019-12-30,US,Manhattan,pm25,59,0.7,21.1,3.8
2020-03-04,US,Manhattan,pm25,68,0.2,25.4,4.5
2020-03-08,US,Manhattan,pm25,49,1.2,17.8,5.0
2020-03-27,US,Manhattan,pm25,69,0.7,14.0,7.2
2020-04-04,US,Manhattan,pm25,70,0.2,7.9,2.8
2020-04-06,US,Manhattan,pm25,63,0.2,18.7,3.6
2020-04-17,US,Manhattan,pm25,47,0.9,9.8,3.8
2020-05-19,US,Manhattan,pm25,43,0.4,9.1,4.3
2020-02-21,US,Manhattan,pm25,63,0.2,16.8,5.0
2020-02-26,US,Manhattan,pm25,47,0.7,25.8,8.8
2020-03-02,US,Manhattan,pm25,48,4.8,20.6,9.6
2020-04-23,US,Manhattan,pm25,24,2.4,9.3,6.2
2020-05-20,US,Manhattan,pm25,41,0.4,7.2,2.6
2020-06-11,US,Manhattan,pm25,48,0.7,11.2,6.2
2020-04-14,US,Manhattan,pm25,45,0.2,9.8,3.1
2020-04-26,US,Manhattan,pm25,44,0.7,7.2,3.6
2020-05-13,US,Manhattan,pm25,40,0.2,10.0,2.6
2020-03-16,US,Manhattan,pm25,69,0.2,20.1,5.0
2020-03-18,US,Manhattan,pm25,64,0.7,32.5,6.7
2020-04-27,US,Manhattan,pm25,37,0.4,6.2,1.2
2020-05-10,US,Manhattan,pm25,45,0.2,9.3,3.1
2020-07-04,US,Manhattan,pm25,68,0.4,86.4,5.7
2020-02-09,US,Manhattan,pm25,72,0.4,19.7,9.1
2020-02-14,US,Manhattan,pm25,57,2.1,11.2,6.7
2020-03-20,US,Manhattan,pm25,69,1.2,39.1,9.1
2020-04-12,US,Manhattan,pm25,72,3.8,15.4,9.3
2020-05-01,US,Manhattan,pm25,33,0.2,4.3,2.8
2020-05-24,US,Manhattan,pm25,46,1.2,9.1,5.7
2020-06-01,US,Manhattan,pm25,32,0.2,5.2,1.9
2020-06-20,US,Manhattan,pm25,72,2.1,18.2,7.9
2020-01-03,US,Manhattan,pm25,72,10.8,30.6,16.3
2020-01-11,US,Manhattan,pm25,71,3.1,28.7,11.0
2020-01-14,US,Manhattan,pm25,72,1.4,24.9,12.1
2020-01-26,US,Manhattan,pm25,72,0.2,17.3,5.2
2020-02-06,US,Manhattan,pm25,78,0.2,14.9,5.5
2020-04-03,US,Manhattan,pm25,70,0.2,5.5,2.6
2020-06-16,US,Manhattan,pm25,40,0.7,7.2,2.4
2020-07-03,US,Manhattan,pm25,72,0.7,26.8,10.8
2020-02-11,US,Manhattan,pm25,67,1.2,25.8,7.6
2020-03-10,US,Manhattan,pm25,58,3.1,23.9,9.8
2020-03-26,US,Manhattan,pm25,51,0.7,10.8,6.7
2020-05-18,US,Manhattan,pm25,48,0.7,11.2,3.1
2020-05-29,US,Manhattan,pm25,44,0.2,8.8,3.1
2020-01-09,US,Manhattan,pm25,69,0.2,15.9,8.3
2020-04-08,US,Manhattan,pm25,72,1.6,18.7,7.9
2020-07-01,US,Manhattan,pm25,58,0.2,20.1,5.5
2020-01-28,US,Manhattan,pm25,67,1.2,10.8,4.8
2020-06-05,US,Manhattan,pm25,47,3.3,14.9,7.4
2020-06-19,US,Manhattan,pm25,61,0.2,16.3,4.0
2020-01-15,US,Manhattan,pm25,72,1.2,25.8,12.0
2020-03-01,US,Manhattan,pm25,63,0.2,26.8,5.7
2020-03-28,US,Manhattan,pm25,72,2.1,9.8,6.2
2020-04-28,US,Manhattan,pm25,42,0.2,13.0,2.6
2020-05-12,US,Manhattan,pm25,34,0.2,9.8,1.6
2020-05-28,US,Manhattan,pm25,46,0.4,7.2,3.6
2020-07-06,US,Manhattan,pm25,69,0.7,26.3,12.0
2020-01-05,US,Manhattan,pm25,58,0.9,16.3,7.4
2020-03-13,US,Manhattan,pm25,59,0.7,23.9,5.7
2020-04-15,US,Manhattan,pm25,47,0.2,9.3,3.3
2020-04-20,US,Manhattan,pm25,30,1.4,9.3,6.2
2020-06-21,US,Manhattan,pm25,68,0.2,19.7,6.4
2020-06-17,US,Manhattan,pm25,47,0.4,12.5,3.1
2020-01-16,US,Manhattan,pm25,59,2.1,30.1,8.8
2020-01-21,US,Manhattan,pm25,72,0.2,19.7,7.4
2020-01-27,US,Manhattan,pm25,70,1.2,12.0,6.9
2020-02-23,US,Manhattan,pm25,46,3.8,31.5,9.3
2020-03-21,US,Manhattan,pm25,63,0.7,20.1,3.8
2020-04-25,US,Manhattan,pm25,47,1.2,12.5,7.2
2020-06-07,US,Manhattan,pm25,34,0.2,5.2,2.4
2020-06-29,US,Manhattan,pm25,68,0.2,24.9,6.0
2020-05-04,US,Manhattan,pm25,45,0.2,17.3,3.6
2020-01-25,US,Manhattan,pm25,68,0.2,23.9,7.2
2020-02-04,US,Manhattan,pm25,96,8.1,42.4,14.0
2020-02-10,US,Manhattan,pm25,50,4.8,18.7,10.0
2020-02-18,US,Manhattan,pm25,72,4.0,22.0,9.1
2020-02-27,US,Manhattan,pm25,34,0.9,7.9,3.3
2020-03-17,US,Manhattan,pm25,71,0.2,23.5,6.0
2020-04-22,US,Manhattan,pm25,23,0.4,10.5,2.1
2020-05-07,US,Manhattan,pm25,39,0.7,10.0,3.1
2020-05-31,US,Manhattan,pm25,23,0.7,5.7,1.9
2020-06-26,US,Manhattan,pm25,67,0.2,23.5,8.8
2020-06-28,US,Manhattan,pm25,69,1.2,30.6,10.0
2020-01-18,US,Manhattan,pm25,71,0.2,16.8,6.0
2020-04-07,US,Manhattan,pm25,70,0.2,9.6,4.5
2020-05-08,US,Manhattan,pm25,40,0.4,8.1,3.1
2020-06-06,US,Manhattan,pm25,46,0.2,10.8,5.0
2020-06-15,US,Manhattan,pm25,39,0.7,6.2,3.1
2020-02-01,US,Manhattan,pm25,48,7.9,15.4,12.0
2020-02-17,US,Manhattan,pm25,70,2.6,25.4,11.0
2020-02-22,US,Manhattan,pm25,55,0.7,34.4,7.9
2020-03-07,US,Manhattan,pm25,64,0.7,18.7,5.0
2020-04-05,US,Manhattan,pm25,72,1.2,18.7,10.3
2020-05-11,US,Manhattan,pm25,41,0.2,11.5,5.0
2020-07-02,US,Manhattan,pm25,71,0.2,17.8,6.2
2020-05-06,US,Jacksonville,pm25,141,2.6,12.5,8.1
2020-05-21,US,Jacksonville,pm25,138,4.8,19.2,7.6
2020-06-20,US,Jacksonville,pm25,143,1.6,15.9,5.5
2020-01-18,US,Jacksonville,pm25,168,3.3,14.0,7.4
2020-03-12,US,Jacksonville,pm25,144,6.7,19.7,10.3
2020-03-28,US,Jacksonville,pm25,144,9.8,25.4,14.0
2020-04-06,US,Jacksonville,pm25,142,2.1,20.6,7.2
2020-04-15,US,Jacksonville,pm25,139,0.4,24.9,11.2
2020-06-24,US,Jacksonville,pm25,142,1.9,18.7,7.4
2020-06-27,US,Jacksonville,pm25,144,10.5,90.3,33.4
2020-07-01,US,Jacksonville,pm25,143,4.5,25.8,8.3
2020-01-12,US,Jacksonville,pm25,165,5.5,16.8,10.3
2020-02-10,US,Jacksonville,pm25,143,2.8,18.2,7.2
2020-03-25,US,Jacksonville,pm25,144,4.3,17.8,9.8
2020-05-11,US,Jacksonville,pm25,142,1.2,21.1,6.4
2020-05-22,US,Jacksonville,pm25,144,3.8,15.9,7.9
2020-06-14,US,Jacksonville,pm25,144,0.7,12.0,5.5
2020-06-29,US,Jacksonville,pm25,137,3.1,25.4,8.3
2020-01-22,US,Jacksonville,pm25,164,1.9,16.8,8.3
2020-02-22,US,Jacksonville,pm25,120,4.8,12.5,7.2
2020-03-04,US,Jacksonville,pm25,140,3.6,45.2,12.1
2020-03-20,US,Jacksonville,pm25,144,3.3,13.0,7.6
2020-05-19,US,Jacksonville,pm25,139,2.6,19.7,6.2
2019-12-31,US,Jacksonville,pm25,133,0.4,111.6,5.5
2020-06-18,US,Jacksonville,pm25,142,4.3,17.8,7.9
2020-06-19,US,Jacksonville,pm25,144,1.6,16.3,4.3
2020-06-30,US,Jacksonville,pm25,141,2.8,23.9,10.3
2020-01-07,US,Jacksonville,pm25,162,0.7,30.1,6.7
2020-01-08,US,Jacksonville,pm25,164,2.4,45.6,7.6
2020-02-18,US,Jacksonville,pm25,116,4.5,17.8,8.6
2020-04-27,US,Jacksonville,pm25,143,2.6,13.0,5.2
2020-06-23,US,Jacksonville,pm25,133,2.1,18.7,5.2
2020-06-10,US,Jacksonville,pm25,141,3.1,16.3,8.3
2020-01-04,US,Jacksonville,pm25,164,1.6,12.5,6.7
2020-01-11,US,Jacksonville,pm25,165,3.3,16.3,11.2
2020-04-09,US,Jacksonville,pm25,144,2.6,21.6,13.0
2020-04-29,US,Jacksonville,pm25,140,2.8,13.0,6.0
2020-05-07,US,Jacksonville,pm25,144,1.2,16.8,5.7
2020-06-13,US,Jacksonville,pm25,142,0.4,41.9,5.5
2020-01-01,US,Jacksonville,pm25,141,0.4,41.9,7.2
2020-03-07,US,Jacksonville,pm25,144,2.1,17.8,5.0
2020-03-26,US,Jacksonville,pm25,144,3.6,16.3,9.3
2020-04-11,US,Jacksonville,pm25,144,5.2,19.2,8.3
2020-05-13,US,Jacksonville,pm25,142,2.6,23.5,6.0
2020-04-14,US,Jacksonville,pm25,144,6.0,22.5,13.5
2020-04-19,US,Jacksonville,pm25,144,3.1,15.9,8.1
2020-03-11,US,Jacksonville,pm25,144,4.0,20.6,9.8
2020-03-18,US,Jacksonville,pm25,144,2.8,11.7,5.5
2020-03-22,US,Jacksonville,pm25,144,3.6,23.0,11.5
2020-06-28,US,Jacksonville,pm25,143,10.5,44.0,19.2
2020-03-08,US,Jacksonville,pm25,144,4.0,24.9,8.1
2020-04-28,US,Jacksonville,pm25,144,1.4,23.5,5.7
2020-06-16,US,Jacksonville,pm25,141,1.9,14.9,5.5
2020-02-04,US,Jacksonville,pm25,167,2.6,19.2,9.3
2020-03-02,US,Jacksonville,pm25,94,0.2,21.1,8.8
2020-03-31,US,Jacksonville,pm25,141,3.8,25.4,8.6
2020-01-09,US,Jacksonville,pm25,165,2.4,32.5,7.6
2020-01-13,US,Jacksonville,pm25,161,2.4,14.4,8.8
2020-01-16,US,Jacksonville,pm25,162,2.8,15.9,7.6
2020-01-31,US,Jacksonville,pm25,168,4.8,21.1,10.0
2020-02-02,US,Jacksonville,pm25,168,1.2,14.0,6.7
2020-04-13,US,Jacksonville,pm25,143,6.7,30.6,14.9
2020-05-05,US,Jacksonville,pm25,141,4.3,15.9,7.4
2020-05-24,US,Jacksonville,pm25,144,4.3,12.5,6.7
2020-06-05,US,Jacksonville,pm25,141,1.2,13.5,5.7
2020-03-16,US,Jacksonville,pm25,139,2.4,16.3,9.3
2020-01-28,US,Jacksonville,pm25,161,0.4,32.0,6.2
2020-02-05,US,Jacksonville,pm25,168,4.8,18.2,10.3
2020-02-24,US,Jacksonville,pm25,131,0.2,57.4,7.2
2020-02-26,US,Jacksonville,pm25,139,0.4,14.0,6.2
2020-03-01,US,Jacksonville,pm25,144,3.3,55.5,12.1
2020-06-04,US,Jacksonville,pm25,142,1.6,12.1,5.2
2020-01-02,US,Jacksonville,pm25,165,2.6,25.8,6.7
2020-02-09,US,Jacksonville,pm25,144,3.3,25.4,8.3
2020-02-19,US,Jacksonville,pm25,117,3.6,49.7,7.4
2020-05-03,US,Jacksonville,pm25,144,3.3,15.9,7.4
2020-05-15,US,Jacksonville,pm25,144,2.6,13.5,8.3
2020-01-30,US,Jacksonville,pm25,168,3.8,14.4,8.6
2020-02-12,US,Jacksonville,pm25,141,2.4,13.0,8.3
2020-02-25,US,Jacksonville,pm25,144,1.2,19.2,7.6
2020-06-03,US,Jacksonville,pm25,141,2.4,25.8,6.9
2020-07-05,US,Jacksonville,pm25,144,6.0,65.1,14.4
2020-04-05,US,Jacksonville,pm25,144,1.9,29.2,11.0
2020-04-23,US,Jacksonville,pm25,144,3.1,16.3,6.9
2020-04-30,US,Jacksonville,pm25,144,0.9,10.3,5.0
2020-06-17,US,Jacksonville,pm25,141,5.2,46.0,7.6
2020-06-25,US,Jacksonville,pm25,143,2.1,52.1,10.5
2020-03-17,US,Jacksonville,pm25,142,1.6,21.6,7.9
2020-04-04,US,Jacksonville,pm25,144,7.4,34.4,19.7
2020-04-25,US,Jacksonville,pm25,144,5.5,18.7,11.2
2020-05-12,US,Jacksonville,pm25,140,2.8,14.0,6.4
2020-06-08,US,Jacksonville,pm25,142,1.2,16.3,7.2
2020-06-22,US,Jacksonville,pm25,142,2.8,12.1,6.7
2020-07-02,US,Jacksonville,pm25,144,6.2,24.4,11.0
2020-01-06,US,Jacksonville,pm25,160,2.1,105.8,6.7
2020-01-10,US,Jacksonville,pm25,160,4.5,13.5,8.8
2020-03-15,US,Jacksonville,pm25,144,4.0,26.8,12.1
2020-04-10,US,Jacksonville,pm25,144,4.8,23.5,8.3
2020-05-25,US,Jacksonville,pm25,144,3.8,11.0,6.4
2020-04-26,US,Jacksonville,pm25,144,2.6,17.8,9.6
2020-06-01,US,Jacksonville,pm25,144,5.0,14.0,9.1
2020-06-21,US,Jacksonville,pm25,142,1.4,54.5,8.1
2020-01-17,US,Jacksonville,pm25,164,3.3,13.0,8.3
2020-01-24,US,Jacksonville,pm25,156,0.9,17.3,8.3
2020-01-27,US,Jacksonville,pm25,154,1.6,22.0,8.3
2020-02-21,US,Jacksonville,pm25,120,0.7,11.0,6.7
2020-04-20,US,Jacksonville,pm25,142,1.6,24.9,7.9
2020-06-02,US,Jacksonville,pm25,137,0.9,24.4,6.9
2020-06-09,US,Jacksonville,pm25,136,1.4,209.0,8.6
2020-07-06,US,Jacksonville,pm25,144,4.3,18.2,8.3
2020-01-15,US,Jacksonville,pm25,163,4.8,21.1,9.1
2020-01-21,US,Jacksonville,pm25,160,3.8,27.3,7.4
2020-03-24,US,Jacksonville,pm25,140,2.8,24.9,7.4
2020-04-22,US,Jacksonville,pm25,143,3.1,25.4,7.4
2020-05-10,US,Jacksonville,pm25,144,4.3,11.7,5.7
2020-07-07,US,Jacksonville,pm25,87,4.8,16.8,7.6
2020-03-10,US,Jacksonville,pm25,137,1.9,20.6,7.4
2020-03-29,US,Jacksonville,pm25,138,7.2,32.0,13.5
2020-04-21,US,Jacksonville,pm25,139,2.4,31.1,6.7
2020-03-21,US,Jacksonville,pm25,144,6.2,22.0,9.6
2020-04-17,US,Jacksonville,pm25,144,4.0,20.6,7.9
2020-05-08,US,Jacksonville,pm25,143,1.6,23.5,6.2
2020-01-03,US,Jacksonville,pm25,165,4.5,17.3,9.6
2020-01-19,US,Jacksonville,pm25,168,2.1,11.5,6.7
2020-02-20,US,Jacksonville,pm25,120,1.2,23.9,10.0
2020-02-27,US,Jacksonville,pm25,141,2.1,13.5,4.8
2020-03-06,US,Jacksonville,pm25,144,0.7,14.9,3.6
2020-06-15,US,Jacksonville,pm25,139,1.6,19.2,5.2
2019-12-30,US,Jacksonville,pm25,138,4.3,11.0,7.2
2020-02-07,US,Jacksonville,pm25,168,1.9,13.5,5.7
2020-02-15,US,Jacksonville,pm25,120,2.8,12.0,6.9
2020-02-29,US,Jacksonville,pm25,144,1.9,54.1,8.3
2020-01-23,US,Jacksonville,pm25,168,2.4,17.3,12.5
2020-01-25,US,Jacksonville,pm25,166,0.2,20.6,6.2
2020-02-28,US,Jacksonville,pm25,144,3.1,25.8,7.6
2020-06-11,US,Jacksonville,pm25,144,1.9,21.1,7.2
2020-01-14,US,Jacksonville,pm25,156,2.4,15.4,7.6
2020-02-03,US,Jacksonville,pm25,164,2.1,15.9,6.4
2020-02-06,US,Jacksonville,pm25,168,6.9,23.5,11.5
2020-05-09,US,Jacksonville,pm25,144,4.3,12.0,6.4
2020-06-26,US,Jacksonville,pm25,144,20.1,63.2,35.9
2020-05-16,US,Jacksonville,pm25,144,3.1,11.2,7.6
2020-01-20,US,Jacksonville,pm25,168,2.4,12.5,6.7
2020-01-29,US,Jacksonville,pm25,167,4.5,50.1,9.6
2020-03-09,US,Jacksonville,pm25,141,2.4,16.3,6.7
2020-04-08,US,Jacksonville,pm25,140,0.7,23.5,9.3
2020-04-24,US,Jacksonville,pm25,142,0.7,15.4,9.3
2020-04-12,US,Jacksonville,pm25,144,6.7,23.9,12.1
2020-06-06,US,Jacksonville,pm25,143,2.4,38.7,6.0
2020-07-03,US,Jacksonville,pm25,144,6.2,29.2,11.5
2020-01-05,US,Jacksonville,pm25,164,0.4,23.5,4.5
2020-02-16,US,Jacksonville,pm25,119,0.4,14.4,6.9
2020-03-23,US,Jacksonville,pm25,142,5.7,32.5,13.0
2020-04-18,US,Jacksonville,pm25,143,2.4,14.0,7.9
2020-05-14,US,Jacksonville,pm25,144,3.1,14.9,5.5
2020-05-26,US,Jacksonville,pm25,141,1.2,10.0,6.2
2020-05-27,US,Jacksonville,pm25,139,2.8,14.0,5.7
2020-06-07,US,Jacksonville,pm25,140,1.2,10.8,4.8
2020-01-26,US,Jacksonville,pm25,167,0.7,18.2,9.6
2020-02-08,US,Jacksonville,pm25,167,2.4,13.5,5.0
2020-03-14,US,Jacksonville,pm25,144,2.1,32.5,8.3
2020-04-02,US,Jacksonville,pm25,144,0.2,27.7,6.7
2020-05-18,US,Jacksonville,pm25,139,0.4,14.4,6.0
2020-07-04,US,Jacksonville,pm25,142,0.7,125.2,10.8
2020-03-05,US,Jacksonville,pm25,143,2.4,21.1,8.8
2020-04-01,US,Jacksonville,pm25,137,0.7,11.0,4.8
2020-05-01,US,Jacksonville,pm25,144,3.6,24.9,5.5
2020-06-12,US,Jacksonville,pm25,143,0.4,9.3,6.0
2020-05-29,US,Jacksonville,pm25,143,1.9,16.8,7.9
2020-02-01,US,Jacksonville,pm25,168,1.6,14.9,6.0
2020-02-13,US,Jacksonville,pm25,129,6.4,19.2,10.3
2020-03-27,US,Jacksonville,pm25,144,5.7,26.8,12.5
2020-04-03,US,Jacksonville,pm25,144,1.9,28.2,8.1
2020-04-16,US,Jacksonville,pm25,144,5.5,28.7,7.4
2020-04-07,US,Jacksonville,pm25,142,3.1,30.1,6.0
2020-05-02,US,Jacksonville,pm25,144,4.8,31.1,9.3
2020-05-04,US,Jacksonville,pm25,140,0.4,39.1,8.8
2020-02-14,US,Jacksonville,pm25,120,2.1,10.8,5.7
2020-02-23,US,Jacksonville,pm25,120,2.6,16.8,6.0
2020-03-03,US,Jacksonville,pm25,86,6.9,16.8,10.0
2020-03-19,US,Jacksonville,pm25,144,4.3,14.0,6.9
2020-03-30,US,Jacksonville,pm25,141,5.7,26.8,17.3
2020-05-20,US,Jacksonville,pm25,143,3.8,15.4,6.7
2020-05-23,US,Jacksonville,pm25,144,1.4,23.9,7.2
2020-05-30,US,Jacksonville,pm25,144,3.6,45.6,8.1
2020-05-31,US,Jacksonville,pm25,144,4.5,20.1,9.1
2020-02-11,US,Jacksonville,pm25,140,3.6,74.8,7.2
2020-02-17,US,Jacksonville,pm25,120,3.6,12.0,7.6
2020-03-13,US,Jacksonville,pm25,144,4.5,22.0,8.8
2020-05-17,US,Jacksonville,pm25,144,3.3,12.0,6.4
2020-05-28,US,Jacksonville,pm25,137,3.6,491.3,9.1
